tab	measurements																									
measurement	experiment	specimen	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma
PF18-76a_LP-DIR-T-5567	PF18-76a_LP-DIR-T	PF18-76a	0.8	331.9	65	0	0	0	0	34	953	This study	hargrave 2021-05-30 15:22:19	LT-T-Z:LP-DIR-T	g	5567	u	8	273			pmagpy-4.2.24-1	4.69E-08	5.37E-10	4.87E-10	2.04E-10
PF18-76a_LP-DIR-T-5568	PF18-76a_LP-DIR-T	PF18-76a	1.9	1.2	59.6	0	0	0	0	35	955	This study	hargrave 2021-06-02 09:15:21	LT-T-Z:LP-DIR-T	g	5568	u	8	273			pmagpy-4.2.24-1	3.80E-08	3.60E-10	1.20E-09	4.23E-10
PF18-76a_LP-DIR-T-5569	PF18-76a_LP-DIR-T	PF18-76a	0.9	328.3	70.3	0	0	0	0	36	957	This study	hargrave 2021-06-03 18:10:49	LT-T-Z:LP-DIR-T	g	5569	u	8	273			pmagpy-4.2.24-1	2.26E-08	1.58E-10	3.71E-10	2.31E-10
PF18-76a_LP-DIR-T-5570	PF18-76a_LP-DIR-T	PF18-76a	1.6	17.1	43.5	0	0	0	0	37	959	This study	hargrave 2021-06-04 16:52:50	LT-T-Z:LP-DIR-T	g	5570	u	8	273			pmagpy-4.2.24-1	1.91E-08	2.75E-10	3.77E-10	3.55E-10
PF18-76a_LP-DIR-T-5571	PF18-76a_LP-DIR-T	PF18-76a	4.7	238	68.4	0	0	0	0	38	961	This study	hargrave 2021-06-05 15:07:13	LT-T-Z:LP-DIR-T	g	5571	u	8	273			pmagpy-4.2.24-1	6.71E-09	9.37E-11	5.70E-10	2.37E-11
PF18-76a_LP-DIR-T-5572	PF18-76a_LP-DIR-T	PF18-76a	2.1	355.1	6.8	0	0	0	0	39	963	This study	hargrave 2021-06-06 14:05:05	LT-T-Z:LP-DIR-T	g	5572	u	8	273			pmagpy-4.2.24-1	1.07E-08	2.31E-10	3.20E-10	2.09E-10
PF18-76a_LP-DIR-T-5573	PF18-76a_LP-DIR-T	PF18-76a	2.2	13.9	18.8	0	0	0	0	40	965	This study	hargrave 2021-06-08 09:36:20	LT-T-Z:LP-DIR-T	g	5573	u	8	273			pmagpy-4.2.24-1	8.44E-09	2.81E-10	2.69E-10	1.38E-10
PF18-76a_LP-DIR-T-5574	PF18-76a_LP-DIR-T	PF18-76a	2.6	14	15	0	0	0	0	41	968	This study	hargrave 2021-06-11 09:56:44	LT-T-Z:LP-DIR-T	g	5574	u	8	273			pmagpy-4.2.24-1	8.42E-09	1.76E-10	2.67E-10	2.67E-10
PF18-77a_LP-DIR-T-5575	PF18-77a_LP-DIR-T	PF18-77a	2.6	339.2	58.7	0	0	0	0	0	273	This study	hargrave 2021-04-08 14:07:56	LT-NO:LP-DIR-T	g	5575	u	8	273			pmagpy-4.2.24-1	5.52E-07	1.51E-08	1.97E-08	3.78E-09
PF18-77a_LP-DIR-T-5576	PF18-77a_LP-DIR-T	PF18-77a	2.7	339.4	58.6	0	0	0	0	1	323	This study	hargrave 2021-04-09 13:29:21	LT-T-Z:LP-DIR-T	g	5576	u	8	273			pmagpy-4.2.24-1	5.48E-07	1.44E-08	2.09E-08	3.95E-09
PF18-77a_LP-DIR-T-5577	PF18-77a_LP-DIR-T	PF18-77a	1.4	341	57.9	0	0	0	0	2	373	This study	hargrave 2021-04-10 13:57:00	LT-T-Z:LP-DIR-T	g	5577	u	8	273			pmagpy-4.2.24-1	5.42E-07	8.97E-09	8.38E-09	4.07E-09
PF18-77a_LP-DIR-T-5578	PF18-77a_LP-DIR-T	PF18-77a	2.7	337.8	56.1	0	0	0	0	3	423	This study	hargrave 2021-04-11 12:32:08	LT-T-Z:LP-DIR-T	g	5578	u	8	273			pmagpy-4.2.24-1	5.23E-07	1.34E-08	2.03E-08	3.95E-09
PF18-77a_LP-DIR-T-5579	PF18-77a_LP-DIR-T	PF18-77a	3.2	340.2	55.4	0	0	0	0	4	473	This study	hargrave 2021-04-13 15:35:08	LT-T-Z:LP-DIR-T	g	5579	u	8	273			pmagpy-4.2.24-1	5.16E-07	1.55E-08	2.38E-08	4.32E-09
PF18-77a_LP-DIR-T-5580	PF18-77a_LP-DIR-T	PF18-77a	4.6	335.7	55.1	0	0	0	0	5	523	This study	hargrave 2021-04-18 14:26:53	LT-T-Z:LP-DIR-T	g	5580	u	8	273			pmagpy-4.2.24-1	5.03E-07	2.20E-08	3.37E-08	3.41E-09
PF18-77a_LP-DIR-T-5581	PF18-77a_LP-DIR-T	PF18-77a	1.4	340.3	54.9	0	0	0	0	6	573	This study	hargrave 2021-04-19 14:36:16	LT-T-Z:LP-DIR-T	g	5581	u	8	273			pmagpy-4.2.24-1	4.56E-07	8.66E-09	5.82E-09	3.51E-09
PF18-77a_LP-DIR-T-5582	PF18-77a_LP-DIR-T	PF18-77a	3.4	341	55.2	0	0	0	0	7	598	This study	hargrave 2021-04-20 13:03:59	LT-T-Z:LP-DIR-T	g	5582	u	8	273			pmagpy-4.2.24-1	4.02E-07	1.28E-08	2.02E-08	3.17E-09
PF18-77a_LP-DIR-T-5583	PF18-77a_LP-DIR-T	PF18-77a	2.8	339.9	55.1	0	0	0	0	8	623	This study	hargrave 2021-04-23 12:45:32	LT-T-Z:LP-DIR-T	g	5583	u	8	273			pmagpy-4.2.24-1	3.79E-07	1.10E-08	1.49E-08	3.03E-09
PF18-77a_LP-DIR-T-5584	PF18-77a_LP-DIR-T	PF18-77a	0.7	337.3	54.9	0	0	0	0	9	648	This study	hargrave 2021-04-25 09:46:06	LT-T-Z:LP-DIR-T	g	5584	u	8	273			pmagpy-4.2.24-1	3.55E-07	2.07E-09	2.75E-09	3.12E-09
PF18-77a_LP-DIR-T-5585	PF18-77a_LP-DIR-T	PF18-77a	1.8	337.4	54.7	0	0	0	0	10	688	This study	hargrave 2021-04-26 08:48:45	LT-T-Z:LP-DIR-T	g	5585	u	8	273			pmagpy-4.2.24-1	3.15E-07	6.97E-09	6.57E-09	3.19E-09
PF18-77a_LP-DIR-T-5586	PF18-77a_LP-DIR-T	PF18-77a	3.2	339.4	54.6	0	0	0	0	11	723	This study	hargrave 2021-04-27 13:31:55	LT-T-Z:LP-DIR-T	g	5586	u	8	273			pmagpy-4.2.24-1	2.95E-07	9.45E-09	1.36E-08	2.30E-09
PF18-77a_LP-DIR-T-5587	PF18-77a_LP-DIR-T	PF18-77a	2.3	337.2	54.6	0	0	0	0	12	748	This study	hargrave 2021-04-29 14:23:41	LT-T-Z:LP-DIR-T	g	5587	u	8	273			pmagpy-4.2.24-1	2.85E-07	6.22E-09	9.15E-09	1.84E-09
PF18-77a_LP-DIR-T-5588	PF18-77a_LP-DIR-T	PF18-77a	1.2	336.8	54.2	0	0	0	0	13	773	This study	hargrave 2021-05-01 09:32:41	LT-T-Z:LP-DIR-T	g	5588	u	8	273			pmagpy-4.2.24-1	2.70E-07	4.37E-09	2.50E-09	2.39E-09
PF18-77a_LP-DIR-T-5589	PF18-77a_LP-DIR-T	PF18-77a	1	337.3	54.1	0	0	0	0	14	793	This study	hargrave 2021-05-02 16:07:56	LT-T-Z:LP-DIR-T	g	5589	u	8	273			pmagpy-4.2.24-1	2.59E-07	3.81E-09	9.91E-10	2.40E-09
PF18-77a_LP-DIR-T-5590	PF18-77a_LP-DIR-T	PF18-77a	1.9	332.9	52.9	0	0	0	0	15	808	This study	hargrave 2021-05-04 08:44:37	LT-T-Z:LP-DIR-T	g	5590	u	8	273			pmagpy-4.2.24-1	2.38E-07	1.12E-09	7.48E-09	2.83E-09
PF18-77a_LP-DIR-T-5591	PF18-77a_LP-DIR-T	PF18-77a	4	337.3	53.3	0	0	0	0	16	823	This study	hargrave 2021-05-04 18:21:40	LT-T-Z:LP-DIR-T	g	5591	u	8	273			pmagpy-4.2.24-1	2.20E-07	8.28E-09	1.28E-08	1.89E-09
PF18-77a_LP-DIR-T-5592	PF18-77a_LP-DIR-T	PF18-77a	1.9	337.1	53.2	0	0	0	0	17	833	This study	hargrave 2021-05-05 15:48:54	LT-T-Z:LP-DIR-T	g	5592	u	8	273			pmagpy-4.2.24-1	2.07E-07	3.92E-09	5.56E-09	1.44E-09
PF18-77a_LP-DIR-T-5593	PF18-77a_LP-DIR-T	PF18-77a	1.3	338.6	52.5	0	0	0	0	18	843	This study	hargrave 2021-05-06 22:07:53	LT-T-Z:LP-DIR-T	g	5593	u	8	273			pmagpy-4.2.24-1	1.71E-07	2.78E-09	2.17E-09	1.52E-09
PF18-77a_LP-DIR-T-5594	PF18-77a_LP-DIR-T	PF18-77a	1.7	334.3	52.4	0	0	0	0	19	853	This study	hargrave 2021-05-08 19:21:52	LT-T-Z:LP-DIR-T	g	5594	u	8	273			pmagpy-4.2.24-1	1.48E-07	3.12E-09	2.81E-09	1.16E-09
PF18-77a_LP-DIR-T-5595	PF18-77a_LP-DIR-T	PF18-77a	2	334.2	51.9	0	0	0	0	20	863	This study	hargrave 2021-05-09 18:23:07	LT-T-Z:LP-DIR-T	g	5595	u	8	273			pmagpy-4.2.24-1	1.46E-07	2.99E-09	3.96E-09	1.01E-09
PF18-77a_LP-DIR-T-5596	PF18-77a_LP-DIR-T	PF18-77a	2.5	338.2	50.6	0	0	0	0	21	873	This study	hargrave 2021-05-11 09:11:08	LT-T-Z:LP-DIR-T	g	5596	u	8	273			pmagpy-4.2.24-1	1.44E-07	3.12E-09	5.35E-09	1.31E-09
PF18-77a_LP-DIR-T-5597	PF18-77a_LP-DIR-T	PF18-77a	1.4	337.2	52.4	0	0	0	0	22	883	This study	hargrave 2021-05-12 09:09:08	LT-T-Z:LP-DIR-T	g	5597	u	8	273			pmagpy-4.2.24-1	1.35E-07	1.96E-09	2.43E-09	9.44E-10
PF18-77a_LP-DIR-T-5598	PF18-77a_LP-DIR-T	PF18-77a	0.6	335.2	51.9	0	0	0	0	23	893	This study	hargrave 2021-05-13 12:02:05	LT-T-Z:LP-DIR-T	g	5598	u	8	273			pmagpy-4.2.24-1	1.25E-07	1.05E-09	7.16E-10	7.05E-10
PF18-77a_LP-DIR-T-5599	PF18-77a_LP-DIR-T	PF18-77a	1	338.9	50	0	0	0	0	24	903	This study	hargrave 2021-05-14 11:28:21	LT-T-Z:LP-DIR-T	g	5599	u	8	273			pmagpy-4.2.24-1	1.23E-07	1.54E-09	1.36E-09	7.77E-10
PF18-77a_LP-DIR-T-5600	PF18-77a_LP-DIR-T	PF18-77a	4	338.7	52.8	0	0	0	0	25	913	This study	hargrave 2021-05-15 09:41:31	LT-T-Z:LP-DIR-T	g	5600	u	8	273			pmagpy-4.2.24-1	1.06E-07	3.51E-09	6.42E-09	7.97E-10
PF18-77a_LP-DIR-T-5601	PF18-77a_LP-DIR-T	PF18-77a	0.7	331	53	0	0	0	0	26	923	This study	hargrave 2021-05-16 11:31:46	LT-T-Z:LP-DIR-T	g	5601	u	8	273			pmagpy-4.2.24-1	1.02E-07	1.09E-09	4.84E-10	5.66E-10
PF18-77a_LP-DIR-T-5602	PF18-77a_LP-DIR-T	PF18-77a	0.9	333.1	48.5	0	0	0	0	27	933	This study	hargrave 2021-05-17 12:42:38	LT-T-Z:LP-DIR-T	g	5602	u	8	273			pmagpy-4.2.24-1	9.98E-08	7.72E-10	1.38E-09	5.87E-10
PF18-77a_LP-DIR-T-5603	PF18-77a_LP-DIR-T	PF18-77a	1.1	329.9	52.5	0	0	0	0	28	937	This study	hargrave 2021-05-18 15:04:29	LT-T-Z:LP-DIR-T	g	5603	u	8	273			pmagpy-4.2.24-1	9.05E-08	1.22E-09	1.26E-09	4.92E-10
PF18-77a_LP-DIR-T-5604	PF18-77a_LP-DIR-T	PF18-77a	1.1	337.3	52.1	0	0	0	0	29	941	This study	hargrave 2021-05-19 17:35:53	LT-T-Z:LP-DIR-T	g	5604	u	8	273			pmagpy-4.2.24-1	8.62E-08	4.24E-10	1.55E-09	4.79E-10
PF18-77a_LP-DIR-T-5605	PF18-77a_LP-DIR-T	PF18-77a	1.1	342.6	50.9	0	0	0	0	30	945	This study	hargrave 2021-05-23 10:47:58	LT-T-Z:LP-DIR-T	g	5605	u	8	273			pmagpy-4.2.24-1	8.00E-08	7.21E-10	1.33E-09	5.43E-10
PF18-77a_LP-DIR-T-5606	PF18-77a_LP-DIR-T	PF18-77a	0.7	335.2	48.2	0	0	0	0	31	947	This study	hargrave 2021-05-24 13:04:31	LT-T-Z:LP-DIR-T	g	5606	u	8	273			pmagpy-4.2.24-1	7.75E-08	4.17E-10	8.24E-10	4.57E-10
PF18-77a_LP-DIR-T-5607	PF18-77a_LP-DIR-T	PF18-77a	1	332.1	47.5	0	0	0	0	32	949	This study	hargrave 2021-05-25 12:53:42	LT-T-Z:LP-DIR-T	g	5607	u	8	273			pmagpy-4.2.24-1	6.70E-08	4.63E-10	1.06E-09	4.00E-10
PF18-77a_LP-DIR-T-5608	PF18-77a_LP-DIR-T	PF18-77a	1.6	336.9	46.3	0	0	0	0	33	951	This study	hargrave 2021-05-26 13:33:50	LT-T-Z:LP-DIR-T	g	5608	u	8	273			pmagpy-4.2.24-1	6.18E-08	7.59E-10	1.50E-09	5.22E-10
PF18-77a_LP-DIR-T-5609	PF18-77a_LP-DIR-T	PF18-77a	1.4	338.1	57.8	0	0	0	0	34	953	This study	hargrave 2021-05-30 15:23:49	LT-T-Z:LP-DIR-T	g	5609	u	8	273			pmagpy-4.2.24-1	4.40E-08	4.38E-10	9.08E-10	3.38E-10
PF18-77a_LP-DIR-T-5610	PF18-77a_LP-DIR-T	PF18-77a	1.4	341.3	52.7	0	0	0	0	35	955	This study	hargrave 2021-06-02 09:16:50	LT-T-Z:LP-DIR-T	g	5610	u	8	273			pmagpy-4.2.24-1	3.26E-08	3.61E-10	5.38E-10	6.85E-10
PF18-77a_LP-DIR-T-5611	PF18-77a_LP-DIR-T	PF18-77a	1.4	343.1	53.8	0	0	0	0	36	957	This study	hargrave 2021-06-03 18:12:19	LT-T-Z:LP-DIR-T	g	5611	u	8	273			pmagpy-4.2.24-1	2.60E-08	2.71E-10	5.06E-10	4.38E-10
PF18-77a_LP-DIR-T-5612	PF18-77a_LP-DIR-T	PF18-77a	1.7	349.6	44	0	0	0	0	37	959	This study	hargrave 2021-06-04 16:54:19	LT-T-Z:LP-DIR-T	g	5612	u	8	273			pmagpy-4.2.24-1	1.74E-08	2.32E-10	3.81E-10	4.62E-10
PF18-77a_LP-DIR-T-5613	PF18-77a_LP-DIR-T	PF18-77a	2.4	309.6	51.9	0	0	0	0	38	961	This study	hargrave 2021-06-05 15:08:43	LT-T-Z:LP-DIR-T	g	5613	u	8	273			pmagpy-4.2.24-1	9.05E-09	4.02E-10	1.97E-10	5.68E-11
PF18-77a_LP-DIR-T-5614	PF18-77a_LP-DIR-T	PF18-77a	3.3	350.1	21.8	0	0	0	0	39	963	This study	hargrave 2021-06-06 14:06:35	LT-T-Z:LP-DIR-T	g	5614	u	8	273			pmagpy-4.2.24-1	9.86E-09	2.05E-10	5.24E-10	1.91E-10
PF18-77a_LP-DIR-T-5615	PF18-77a_LP-DIR-T	PF18-77a	1.7	27.2	40.2	0	0	0	0	40	965	This study	hargrave 2021-06-08 09:37:49	LT-T-Z:LP-DIR-T	g	5615	u	8	273			pmagpy-4.2.24-1	6.11E-09	1.04E-10	1.48E-10	1.36E-10
PF18-77a_LP-DIR-T-5616	PF18-77a_LP-DIR-T	PF18-77a	3.3	28.8	36.8	0	0	0	0	41	968	This study	hargrave 2021-06-11 09:58:13	LT-T-Z:LP-DIR-T	g	5616	u	8	273			pmagpy-4.2.24-1	6.04E-09	2.60E-10	1.42E-10	1.95E-10
PF18-78a_LP-DIR-T-5617	PF18-78a_LP-DIR-T	PF18-78a	1.8	154.8	57.4	0	0	0	0	0	273	This study	hargrave 2021-04-08 14:09:28	LT-NO:LP-DIR-T	g	5617	u	8	273			pmagpy-4.2.24-1	2.02E-06	4.98E-08	1.37E-08	3.67E-08
PF18-78a_LP-DIR-T-5618	PF18-78a_LP-DIR-T	PF18-78a	1.9	156.2	57.8	0	0	0	0	1	323	This study	hargrave 2021-04-09 13:31:57	LT-T-Z:LP-DIR-T	g	5618	u	8	273			pmagpy-4.2.24-1	1.99E-06	4.84E-08	2.46E-08	3.82E-08
PF18-78a_LP-DIR-T-5619	PF18-78a_LP-DIR-T	PF18-78a	2.2	153.5	58.6	0	0	0	0	2	373	This study	hargrave 2021-04-10 13:58:32	LT-T-Z:LP-DIR-T	g	5619	u	8	273			pmagpy-4.2.24-1	1.84E-06	6.16E-08	2.00E-08	3.22E-08
PF18-78a_LP-DIR-T-5620	PF18-78a_LP-DIR-T	PF18-78a	1.9	127.4	65.6	0	0	0	0	3	423	This study	hargrave 2021-04-11 12:33:40	LT-T-Z:LP-DIR-T	g	5620	u	8	273			pmagpy-4.2.24-1	9.58E-07	2.90E-08	6.21E-09	9.96E-09
PF18-78a_LP-DIR-T-5621	PF18-78a_LP-DIR-T	PF18-78a	2.3	113	66.5	0	0	0	0	4	473	This study	hargrave 2021-04-13 15:36:22	LT-T-Z:LP-DIR-T	g	5621	u	8	273			pmagpy-4.2.24-1	7.79E-07	3.13E-08	3.44E-09	5.27E-09
PF18-78a_LP-DIR-T-5622	PF18-78a_LP-DIR-T	PF18-78a	2.6	100.2	67.4	0	0	0	0	5	523	This study	hargrave 2021-04-18 14:28:08	LT-T-Z:LP-DIR-T	g	5622	u	8	273			pmagpy-4.2.24-1	6.46E-07	2.96E-08	2.80E-09	2.80E-09
PF18-78a_LP-DIR-T-5623	PF18-78a_LP-DIR-T	PF18-78a	86.1	185.8	3.7	0	0	0	0	6	573	This study	hargrave 2021-04-19 14:37:49	LT-T-Z:LP-DIR-T	b	5623	u	8	273			pmagpy-4.2.24-1	6.13E-09	1.25E-08	2.18E-07	5.21E-07
PF18-78a_LP-DIR-T-5624	PF18-78a_LP-DIR-T	PF18-78a	1.7	92.8	67.4	0	0	0	0	7	573	This study	hargrave 2021-04-19 16:35:46	LT-T-Z:LP-DIR-T	g	5624	u	8	273			pmagpy-4.2.24-1	5.28E-07	1.51E-08	2.49E-09	1.80E-09
PF18-78a_LP-DIR-T-5625	PF18-78a_LP-DIR-T	PF18-78a	2	84.1	67.7	0	0	0	0	8	598	This study	hargrave 2021-04-20 13:05:30	LT-T-Z:LP-DIR-T	g	5625	u	8	273			pmagpy-4.2.24-1	4.39E-07	1.48E-08	1.74E-09	1.64E-09
PF18-78a_LP-DIR-T-5626	PF18-78a_LP-DIR-T	PF18-78a	2.4	88.2	67.8	0	0	0	0	9	623	This study	hargrave 2021-04-23 12:47:04	LT-T-Z:LP-DIR-T	g	5626	u	8	273			pmagpy-4.2.24-1	4.10E-07	1.72E-08	2.21E-09	1.31E-09
PF18-78a_LP-DIR-T-5627	PF18-78a_LP-DIR-T	PF18-78a	2.2	76.6	67.4	0	0	0	0	10	648	This study	hargrave 2021-04-25 09:47:37	LT-T-Z:LP-DIR-T	g	5627	u	8	273			pmagpy-4.2.24-1	3.68E-07	1.37E-08	2.27E-09	1.45E-09
PF18-78a_LP-DIR-T-5628	PF18-78a_LP-DIR-T	PF18-78a	3.3	75	68.3	0	0	0	0	11	688	This study	hargrave 2021-04-26 08:50:18	LT-T-Z:LP-DIR-T	g	5628	u	8	273			pmagpy-4.2.24-1	2.87E-07	1.61E-08	2.71E-09	1.19E-09
PF18-78a_LP-DIR-T-5629	PF18-78a_LP-DIR-T	PF18-78a	1	69.5	69.2	0	0	0	0	12	723	This study	hargrave 2021-04-27 13:33:27	LT-T-Z:LP-DIR-T	g	5629	u	8	273			pmagpy-4.2.24-1	2.45E-07	4.02E-09	8.06E-10	1.38E-09
PF18-78a_LP-DIR-T-5630	PF18-78a_LP-DIR-T	PF18-78a	2.8	66.6	69	0	0	0	0	13	748	This study	hargrave 2021-04-29 14:25:12	LT-T-Z:LP-DIR-T	g	5630	u	8	273			pmagpy-4.2.24-1	2.26E-07	1.07E-08	2.78E-09	1.38E-09
PF18-78a_LP-DIR-T-5631	PF18-78a_LP-DIR-T	PF18-78a	2.7	61.7	69.2	0	0	0	0	14	773	This study	hargrave 2021-05-01 09:34:13	LT-T-Z:LP-DIR-T	g	5631	u	8	273			pmagpy-4.2.24-1	2.03E-07	9.29E-09	1.91E-09	1.26E-09
PF18-78a_LP-DIR-T-5632	PF18-78a_LP-DIR-T	PF18-78a	2.4	54.3	68.3	0	0	0	0	15	793	This study	hargrave 2021-05-02 16:09:10	LT-T-Z:LP-DIR-T	g	5632	u	8	273			pmagpy-4.2.24-1	1.96E-07	7.48E-09	3.49E-09	9.80E-10
PF18-78a_LP-DIR-T-5633	PF18-78a_LP-DIR-T	PF18-78a	2.6	44.5	69.6	0	0	0	0	16	808	This study	hargrave 2021-05-04 08:46:08	LT-T-Z:LP-DIR-T	g	5633	u	8	273			pmagpy-4.2.24-1	1.72E-07	7.42E-09	1.79E-09	1.41E-09
PF18-78a_LP-DIR-T-5634	PF18-78a_LP-DIR-T	PF18-78a	2.8	43.5	69.1	0	0	0	0	17	823	This study	hargrave 2021-05-04 18:23:11	LT-T-Z:LP-DIR-T	g	5634	u	8	273			pmagpy-4.2.24-1	1.59E-07	6.80E-09	3.16E-09	1.53E-09
PF18-78a_LP-DIR-T-5635	PF18-78a_LP-DIR-T	PF18-78a	3	47.5	65.6	0	0	0	0	18	833	This study	hargrave 2021-05-05 15:50:26	LT-T-Z:LP-DIR-T	g	5635	u	8	273			pmagpy-4.2.24-1	1.50E-07	7.15E-09	3.04E-09	1.54E-09
PF18-78a_LP-DIR-T-5636	PF18-78a_LP-DIR-T	PF18-78a	2.2	39.9	67.9	0	0	0	0	19	843	This study	hargrave 2021-05-06 22:09:24	LT-T-Z:LP-DIR-T	g	5636	u	8	273			pmagpy-4.2.24-1	1.33E-07	4.62E-09	1.95E-09	1.43E-09
PF18-78a_LP-DIR-T-5637	PF18-78a_LP-DIR-T	PF18-78a	2.1	42	71.3	0	0	0	0	20	853	This study	hargrave 2021-05-08 19:23:25	LT-T-Z:LP-DIR-T	g	5637	u	8	273			pmagpy-4.2.24-1	1.12E-07	3.85E-09	9.71E-10	8.14E-10
PF18-78a_LP-DIR-T-5638	PF18-78a_LP-DIR-T	PF18-78a	1.6	36.1	72.7	0	0	0	0	21	863	This study	hargrave 2021-05-09 18:24:38	LT-T-Z:LP-DIR-T	g	5638	u	8	273			pmagpy-4.2.24-1	1.07E-07	2.74E-09	3.75E-10	1.02E-09
PF18-78a_LP-DIR-T-5639	PF18-78a_LP-DIR-T	PF18-78a	2.2	28.5	64.6	0	0	0	0	22	873	This study	hargrave 2021-05-11 09:12:40	LT-T-Z:LP-DIR-T	g	5639	u	8	273			pmagpy-4.2.24-1	9.87E-08	3.66E-09	8.22E-10	9.63E-10
PF18-78a_LP-DIR-T-5640	PF18-78a_LP-DIR-T	PF18-78a	1.8	32.8	66.1	0	0	0	0	23	883	This study	hargrave 2021-05-12 09:10:40	LT-T-Z:LP-DIR-T	g	5640	u	8	273			pmagpy-4.2.24-1	8.52E-08	2.51E-09	3.62E-10	1.10E-09
PF18-78a_LP-DIR-T-5641	PF18-78a_LP-DIR-T	PF18-78a	2.3	344.5	59.2	0	0	0	0	24	893	This study	hargrave 2021-05-13 12:03:36	LT-T-Z:LP-DIR-T	g	5641	u	8	273			pmagpy-4.2.24-1	7.69E-08	2.48E-09	8.26E-10	1.81E-09
PF18-78a_LP-DIR-T-5642	PF18-78a_LP-DIR-T	PF18-78a	2	24.4	68.9	0	0	0	0	25	903	This study	hargrave 2021-05-14 11:29:53	LT-T-Z:LP-DIR-T	g	5642	u	8	273			pmagpy-4.2.24-1	7.18E-08	2.11E-09	6.82E-10	1.16E-09
PF18-78a_LP-DIR-T-5643	PF18-78a_LP-DIR-T	PF18-78a	2.3	332	66.6	0	0	0	0	26	913	This study	hargrave 2021-05-15 09:43:02	LT-T-Z:LP-DIR-T	g	5643	u	8	273			pmagpy-4.2.24-1	6.71E-08	2.36E-09	6.90E-10	1.07E-09
PF18-78a_LP-DIR-T-5644	PF18-78a_LP-DIR-T	PF18-78a	2.1	348.2	73.8	0	0	0	0	27	923	This study	hargrave 2021-05-16 11:33:19	LT-T-Z:LP-DIR-T	g	5644	u	8	273			pmagpy-4.2.24-1	6.28E-08	2.12E-09	5.53E-10	8.81E-10
PF18-78a_LP-DIR-T-5645	PF18-78a_LP-DIR-T	PF18-78a	2.3	8.3	56.9	0	0	0	0	28	933	This study	hargrave 2021-05-17 12:44:11	LT-T-Z:LP-DIR-T	g	5645	u	8	273			pmagpy-4.2.24-1	6.49E-08	1.85E-09	9.60E-10	1.53E-09
PF18-78a_LP-DIR-T-5646	PF18-78a_LP-DIR-T	PF18-78a	1.8	16.7	70.9	0	0	0	0	29	937	This study	hargrave 2021-05-18 15:06:02	LT-T-Z:LP-DIR-T	g	5646	u	8	273			pmagpy-4.2.24-1	5.59E-08	1.64E-09	3.06E-10	7.24E-10
PF18-78a_LP-DIR-T-5647	PF18-78a_LP-DIR-T	PF18-78a	2.3	30.7	66.6	0	0	0	0	30	941	This study	hargrave 2021-05-19 17:37:25	LT-T-Z:LP-DIR-T	g	5647	u	8	273			pmagpy-4.2.24-1	5.09E-08	1.89E-09	5.47E-10	6.78E-10
PF18-78a_LP-DIR-T-5648	PF18-78a_LP-DIR-T	PF18-78a	2.3	26.8	66.8	0	0	0	0	31	945	This study	hargrave 2021-05-23 10:49:31	LT-T-Z:LP-DIR-T	g	5648	u	8	273			pmagpy-4.2.24-1	4.12E-08	8.94E-10	1.17E-09	7.87E-10
PF18-78a_LP-DIR-T-5649	PF18-78a_LP-DIR-T	PF18-78a	2.2	20.4	67.9	0	0	0	0	32	947	This study	hargrave 2021-05-24 13:06:04	LT-T-Z:LP-DIR-T	g	5649	u	8	273			pmagpy-4.2.24-1	3.62E-08	1.24E-09	4.10E-10	5.65E-10
PF18-78a_LP-DIR-T-5650	PF18-78a_LP-DIR-T	PF18-78a	3.2	358.7	47.1	0	0	0	0	33	949	This study	hargrave 2021-05-25 12:55:16	LT-T-Z:LP-DIR-T	g	5650	u	8	273			pmagpy-4.2.24-1	3.69E-08	1.17E-09	1.40E-09	1.03E-09
PF18-78a_LP-DIR-T-5651	PF18-78a_LP-DIR-T	PF18-78a	2.1	19	54.9	0	0	0	0	34	951	This study	hargrave 2021-05-26 13:35:22	LT-T-Z:LP-DIR-T	g	5651	u	8	273			pmagpy-4.2.24-1	3.29E-08	1.00E-09	2.29E-10	7.26E-10
PF18-78a_LP-DIR-T-5652	PF18-78a_LP-DIR-T	PF18-78a	2.3	314.5	66.8	0	0	0	0	35	953	This study	hargrave 2021-05-30 15:25:22	LT-T-Z:LP-DIR-T	g	5652	u	8	273			pmagpy-4.2.24-1	2.33E-08	8.67E-10	4.37E-10	1.72E-10
PF18-78a_LP-DIR-T-5653	PF18-78a_LP-DIR-T	PF18-78a	2	50.4	72.3	0	0	0	0	36	955	This study	hargrave 2021-06-02 09:18:21	LT-T-Z:LP-DIR-T	g	5653	u	8	273			pmagpy-4.2.24-1	1.76E-08	5.41E-10	3.29E-10	1.75E-10
PF18-78a_LP-DIR-T-5654	PF18-78a_LP-DIR-T	PF18-78a	2.4	83.1	73.6	0	0	0	0	37	957	This study	hargrave 2021-06-03 18:13:51	LT-T-Z:LP-DIR-T	g	5654	u	8	273			pmagpy-4.2.24-1	1.49E-08	4.91E-10	3.54E-10	1.52E-10
